pid,group,topic,question_id,condition,correct,partial,serial_position,t_passage,t_qs,diff_passage,diff_qs,duration
5ae11f9709eae20001132c22,4,martial_arts,QMA04,control,1,1.0,3,58.314,75.084,7.0,7.0,611.0
5ae11f9709eae20001132c22,4,martial_arts,QMA05,control,1,1.0,3,58.314,75.084,7.0,7.0,611.0
5ae11f9709eae20001132c22,4,fruits_v2,QF_V2_01,repeat_long,0,0.5,2,84.674,67.687,6.0,6.0,611.0
5ae11f9709eae20001132c22,4,fruits_v2,QF_V2_02,repeat_long,0,0.5,2,84.674,67.687,6.0,6.0,611.0
5ae11f9709eae20001132c22,4,fruits_v2,QF_V2_03,repeat_long,1,1.0,2,84.674,67.687,6.0,6.0,611.0
5ae11f9709eae20001132c22,4,fruits_v2,QF_V2_04,repeat_long,1,1.0,2,84.674,67.687,6.0,6.0,611.0
5ae11f9709eae20001132c22,4,fruits_v2,QF_V2_05,repeat_long,1,1.0,2,84.674,67.687,6.0,6.0,611.0
5ae11f9709eae20001132c22,4,astronomy,QA01,distractor,0,0.3333333333333333,4,91.9,51.356,9.0,9.0,611.0
5ae11f9709eae20001132c22,4,astronomy,QA02,distractor,0,0.5,4,91.9,51.356,9.0,9.0,611.0
5ae11f9709eae20001132c22,4,astronomy,QA03,distractor,0,0.0,4,91.9,51.356,9.0,9.0,611.0
5ae11f9709eae20001132c22,4,astronomy,QA04,distractor,1,1.0,4,91.9,51.356,9.0,9.0,611.0
5ae11f9709eae20001132c22,4,astronomy,QA05,distractor,0,0.0,4,91.9,51.356,9.0,9.0,611.0
5ae11f9709eae20001132c22,4,fabrics,QFB01,repeat_short,0,0.5,1,56.478,51.803,6.0,7.0,611.0
5ae11f9709eae20001132c22,4,fabrics,QFB02,repeat_short,0,0.5,1,56.478,51.803,6.0,7.0,611.0
5ae11f9709eae20001132c22,4,fabrics,QFB03,repeat_short,1,1.0,1,56.478,51.803,6.0,7.0,611.0
5ae11f9709eae20001132c22,4,fabrics,QFB04,repeat_short,1,1.0,1,56.478,51.803,6.0,7.0,611.0
5ae11f9709eae20001132c22,4,fabrics,QFB05,repeat_short,0,0.5,1,56.478,51.803,6.0,7.0,611.0
67ad633dd01884cfa2832347,13,martial_arts,QMA01,repeat_long,0,0.5,2,91.086,85.177,5.0,6.0,732.0
67ad633dd01884cfa2832347,13,martial_arts,QMA02,repeat_long,0,0.0,2,91.086,85.177,5.0,6.0,732.0
67ad633dd01884cfa2832347,13,martial_arts,QMA03,repeat_long,1,1.0,2,91.086,85.177,5.0,6.0,732.0
67ad633dd01884cfa2832347,13,martial_arts,QMA04,repeat_long,0,0.0,2,91.086,85.177,5.0,6.0,732.0
67ad633dd01884cfa2832347,13,martial_arts,QMA05,repeat_long,0,0.5,2,91.086,85.177,5.0,6.0,732.0
67ad633dd01884cfa2832347,13,fruits_v2,QF_V2_01,control,0,0.0,4,98.539,75.214,1.0,4.0,732.0
67ad633dd01884cfa2832347,13,fruits_v2,QF_V2_02,control,0,0.0,4,98.539,75.214,1.0,4.0,732.0
67ad633dd01884cfa2832347,13,fruits_v2,QF_V2_03,control,1,1.0,4,98.539,75.214,1.0,4.0,732.0
67ad633dd01884cfa2832347,13,fruits_v2,QF_V2_04,control,0,0.0,4,98.539,75.214,1.0,4.0,732.0
67ad633dd01884cfa2832347,13,fruits_v2,QF_V2_05,control,0,0.0,4,98.539,75.214,1.0,4.0,732.0
67ad633dd01884cfa2832347,13,astronomy,QA01,repeat_short,0,0.6666666666666666,1,57.582,46.994,7.0,7.0,732.0
67ad633dd01884cfa2832347,13,astronomy,QA02,repeat_short,0,0.5,1,57.582,46.994,7.0,7.0,732.0
67ad633dd01884cfa2832347,13,astronomy,QA03,repeat_short,0,0.5,1,57.582,46.994,7.0,7.0,732.0
67ad633dd01884cfa2832347,13,astronomy,QA04,repeat_short,0,0.0,1,57.582,46.994,7.0,7.0,732.0
67ad633dd01884cfa2832347,13,astronomy,QA05,repeat_short,0,0.0,1,57.582,46.994,7.0,7.0,732.0
67ad633dd01884cfa2832347,13,fabrics,QFB01,distractor,0,0.5,3,72.574,119.737,3.0,5.0,732.0
67ad633dd01884cfa2832347,13,fabrics,QFB02,distractor,0,0.5,3,72.574,119.737,3.0,5.0,732.0
67ad633dd01884cfa2832347,13,fabrics,QFB03,distractor,1,1.0,3,72.574,119.737,3.0,5.0,732.0
67ad633dd01884cfa2832347,13,fabrics,QFB04,distractor,1,1.0,3,72.574,119.737,3.0,5.0,732.0
67ad633dd01884cfa2832347,13,fabrics,QFB05,distractor,0,0.5,3,72.574,119.737,3.0,5.0,732.0
6987671d62d96960c1756642,2,martial_arts,QMA01,control,0,0.0,1,60.978,112.113,9.0,10.0,741.0
6987671d62d96960c1756642,2,martial_arts,QMA02,control,0,0.5,1,60.978,112.113,9.0,10.0,741.0
6987671d62d96960c1756642,2,martial_arts,QMA03,control,0,0.0,1,60.978,112.113,9.0,10.0,741.0
6987671d62d96960c1756642,2,martial_arts,QMA04,control,0,0.0,1,60.978,112.113,9.0,10.0,741.0
6987671d62d96960c1756642,2,martial_arts,QMA05,control,0,0.0,1,60.978,112.113,9.0,10.0,741.0
6987671d62d96960c1756642,2,fruits_v2,QF_V2_01,repeat_short,0,0.0,3,59.843,76.815,9.0,10.0,741.0
6987671d62d96960c1756642,2,fruits_v2,QF_V2_02,repeat_short,0,0.5,3,59.843,76.815,9.0,10.0,741.0
6987671d62d96960c1756642,2,fruits_v2,QF_V2_03,repeat_short,1,1.0,3,59.843,76.815,9.0,10.0,741.0
6987671d62d96960c1756642,2,fruits_v2,QF_V2_04,repeat_short,1,1.0,3,59.843,76.815,9.0,10.0,741.0
6987671d62d96960c1756642,2,fruits_v2,QF_V2_05,repeat_short,1,1.0,3,59.843,76.815,9.0,10.0,741.0
6987671d62d96960c1756642,2,astronomy,QA01,distractor,0,0.3333333333333333,2,96.823,75.628,8.0,9.0,741.0
6987671d62d96960c1756642,2,astronomy,QA02,distractor,1,1.0,2,96.823,75.628,8.0,9.0,741.0
6987671d62d96960c1756642,2,astronomy,QA03,distractor,0,0.0,2,96.823,75.628,8.0,9.0,741.0
6987671d62d96960c1756642,2,astronomy,QA04,distractor,0,0.0,2,96.823,75.628,8.0,9.0,741.0
6987671d62d96960c1756642,2,astronomy,QA05,distractor,1,1.0,2,96.823,75.628,8.0,9.0,741.0
6987671d62d96960c1756642,2,fabrics,QFB01,repeat_long,0,0.5,4,69.596,70.848,8.0,9.0,741.0
6987671d62d96960c1756642,2,fabrics,QFB02,repeat_long,1,1.0,4,69.596,70.848,8.0,9.0,741.0
6987671d62d96960c1756642,2,fabrics,QFB03,repeat_long,1,1.0,4,69.596,70.848,8.0,9.0,741.0
6987671d62d96960c1756642,2,fabrics,QFB04,repeat_long,1,1.0,4,69.596,70.848,8.0,9.0,741.0
6987671d62d96960c1756642,2,fabrics,QFB05,repeat_long,1,1.0,4,69.596,70.848,8.0,9.0,741.0
69d6795cb31530efa5409a67,1,martial_arts,QMA01,control,1,1.0,2,60.748,92.681,3.0,3.0,702.0
69d6795cb31530efa5409a67,1,martial_arts,QMA02,control,0,0.5,2,60.748,92.681,3.0,3.0,702.0
69d6795cb31530efa5409a67,1,martial_arts,QMA03,control,1,1.0,2,60.748,92.681,3.0,3.0,702.0
69d6795cb31530efa5409a67,1,martial_arts,QMA04,control,1,1.0,2,60.748,92.681,3.0,3.0,702.0
69d6795cb31530efa5409a67,1,martial_arts,QMA05,control,1,1.0,2,60.748,92.681,3.0,3.0,702.0
69d6795cb31530efa5409a67,1,fruits_v2,QF_V2_01,repeat_short,1,1.0,1,62.292,89.562,4.0,4.0,702.0
69d6795cb31530efa5409a67,1,fruits_v2,QF_V2_02,repeat_short,0,0.5,1,62.292,89.562,4.0,4.0,702.0
69d6795cb31530efa5409a67,1,fruits_v2,QF_V2_03,repeat_short,1,1.0,1,62.292,89.562,4.0,4.0,702.0
69d6795cb31530efa5409a67,1,fruits_v2,QF_V2_04,repeat_short,0,0.0,1,62.292,89.562,4.0,4.0,702.0
69d6795cb31530efa5409a67,1,fruits_v2,QF_V2_05,repeat_short,0,0.0,1,62.292,89.562,4.0,4.0,702.0
69d6795cb31530efa5409a67,1,astronomy,QA01,repeat_long,0,0.6666666666666666,4,79.112,58.381,4.0,4.0,702.0
69d6795cb31530efa5409a67,1,astronomy,QA02,repeat_long,1,1.0,4,79.112,58.381,4.0,4.0,702.0
69d6795cb31530efa5409a67,1,astronomy,QA03,repeat_long,0,0.5,4,79.112,58.381,4.0,4.0,702.0
69d6795cb31530efa5409a67,1,astronomy,QA04,repeat_long,0,0.0,4,79.112,58.381,4.0,4.0,702.0
69d6795cb31530efa5409a67,1,astronomy,QA05,repeat_long,0,0.0,4,79.112,58.381,4.0,4.0,702.0
69d6795cb31530efa5409a67,1,fabrics,QFB01,distractor,1,1.0,3,71.932,94.003,4.0,4.0,702.0
69d6795cb31530efa5409a67,1,fabrics,QFB02,distractor,1,1.0,3,71.932,94.003,4.0,4.0,702.0
69d6795cb31530efa5409a67,1,fabrics,QFB03,distractor,1,1.0,3,71.932,94.003,4.0,4.0,702.0
69d6795cb31530efa5409a67,1,fabrics,QFB04,distractor,0,0.0,3,71.932,94.003,4.0,4.0,702.0
69d6795cb31530efa5409a67,1,fabrics,QFB05,distractor,1,1.0,3,71.932,94.003,4.0,4.0,702.0
570521cfde5095001018a0c8,22,martial_arts,QMA01,distractor,0,0.5,4,78.942,102.77,4.0,4.0,737.0
570521cfde5095001018a0c8,22,martial_arts,QMA02,distractor,0,0.5,4,78.942,102.77,4.0,4.0,737.0
570521cfde5095001018a0c8,22,martial_arts,QMA03,distractor,0,0.5,4,78.942,102.77,4.0,4.0,737.0
570521cfde5095001018a0c8,22,martial_arts,QMA04,distractor,0,0.0,4,78.942,102.77,4.0,4.0,737.0
570521cfde5095001018a0c8,22,martial_arts,QMA05,distractor,0,0.5,4,78.942,102.77,4.0,4.0,737.0
570521cfde5095001018a0c8,22,fruits_v2,QF_V2_01,repeat_short,1,1.0,1,62.287,91.498,4.0,4.0,737.0
570521cfde5095001018a0c8,22,fruits_v2,QF_V2_02,repeat_short,0,0.5,1,62.287,91.498,4.0,4.0,737.0
570521cfde5095001018a0c8,22,fruits_v2,QF_V2_03,repeat_short,1,1.0,1,62.287,91.498,4.0,4.0,737.0
570521cfde5095001018a0c8,22,fruits_v2,QF_V2_04,repeat_short,1,1.0,1,62.287,91.498,4.0,4.0,737.0
570521cfde5095001018a0c8,22,fruits_v2,QF_V2_05,repeat_short,1,1.0,1,62.287,91.498,4.0,4.0,737.0
570521cfde5095001018a0c8,22,astronomy,QA01,repeat_long,1,1.0,2,82.358,83.775,4.0,4.0,737.0
570521cfde5095001018a0c8,22,astronomy,QA02,repeat_long,1,1.0,2,82.358,83.775,4.0,4.0,737.0
570521cfde5095001018a0c8,22,astronomy,QA03,repeat_long,1,1.0,2,82.358,83.775,4.0,4.0,737.0
570521cfde5095001018a0c8,22,astronomy,QA04,repeat_long,1,1.0,2,82.358,83.775,4.0,4.0,737.0
570521cfde5095001018a0c8,22,astronomy,QA05,repeat_long,1,1.0,2,82.358,83.775,4.0,4.0,737.0
570521cfde5095001018a0c8,22,fabrics,QFB01,control,1,1.0,3,50.102,66.57,5.0,6.0,737.0
570521cfde5095001018a0c8,22,fabrics,QFB02,control,1,1.0,3,50.102,66.57,5.0,6.0,737.0
570521cfde5095001018a0c8,22,fabrics,QFB03,control,1,1.0,3,50.102,66.57,5.0,6.0,737.0
570521cfde5095001018a0c8,22,fabrics,QFB04,control,0,0.0,3,50.102,66.57,5.0,6.0,737.0
570521cfde5095001018a0c8,22,fabrics,QFB05,control,0,0.0,3,50.102,66.57,5.0,6.0,737.0
6983d70423bcb8acb217e6c9,2,martial_arts,QMA01,control,1,1.0,1,62.564,85.409,2.0,2.0,786.0
6983d70423bcb8acb217e6c9,2,martial_arts,QMA02,control,1,1.0,1,62.564,85.409,2.0,2.0,786.0
6983d70423bcb8acb217e6c9,2,martial_arts,QMA03,control,0,0.5,1,62.564,85.409,2.0,2.0,786.0
6983d70423bcb8acb217e6c9,2,martial_arts,QMA04,control,1,1.0,1,62.564,85.409,2.0,2.0,786.0
6983d70423bcb8acb217e6c9,2,martial_arts,QMA05,control,1,1.0,1,62.564,85.409,2.0,2.0,786.0
6983d70423bcb8acb217e6c9,2,fruits_v2,QF_V2_01,repeat_short,1,1.0,2,62.502,107.002,4.0,4.0,786.0
6983d70423bcb8acb217e6c9,2,fruits_v2,QF_V2_02,repeat_short,0,0.0,2,62.502,107.002,4.0,4.0,786.0
6983d70423bcb8acb217e6c9,2,fruits_v2,QF_V2_03,repeat_short,0,0.0,2,62.502,107.002,4.0,4.0,786.0
6983d70423bcb8acb217e6c9,2,fruits_v2,QF_V2_04,repeat_short,0,0.0,2,62.502,107.002,4.0,4.0,786.0
6983d70423bcb8acb217e6c9,2,fruits_v2,QF_V2_05,repeat_short,0,0.0,2,62.502,107.002,4.0,4.0,786.0
6983d70423bcb8acb217e6c9,2,astronomy,QA01,distractor,0,0.6666666666666666,3,93.598,102.384,4.0,4.0,786.0
6983d70423bcb8acb217e6c9,2,astronomy,QA02,distractor,0,0.0,3,93.598,102.384,4.0,4.0,786.0
6983d70423bcb8acb217e6c9,2,astronomy,QA03,distractor,1,1.0,3,93.598,102.384,4.0,4.0,786.0
6983d70423bcb8acb217e6c9,2,astronomy,QA04,distractor,1,1.0,3,93.598,102.384,4.0,4.0,786.0
6983d70423bcb8acb217e6c9,2,astronomy,QA05,distractor,0,0.0,3,93.598,102.384,4.0,4.0,786.0
6983d70423bcb8acb217e6c9,2,fabrics,QFB01,repeat_long,1,1.0,4,68.685,130.202,4.0,4.0,786.0
6983d70423bcb8acb217e6c9,2,fabrics,QFB02,repeat_long,0,0.5,4,68.685,130.202,4.0,4.0,786.0
6983d70423bcb8acb217e6c9,2,fabrics,QFB03,repeat_long,1,1.0,4,68.685,130.202,4.0,4.0,786.0
6983d70423bcb8acb217e6c9,2,fabrics,QFB04,repeat_long,1,1.0,4,68.685,130.202,4.0,4.0,786.0
6983d70423bcb8acb217e6c9,2,fabrics,QFB05,repeat_long,0,0.5,4,68.685,130.202,4.0,4.0,786.0
695f8e989dc103f9f64b3e1c,20,martial_arts,QMA01,distractor,0,0.0,1,79.555,62.197,7.0,7.0,654.0
695f8e989dc103f9f64b3e1c,20,martial_arts,QMA02,distractor,0,0.5,1,79.555,62.197,7.0,7.0,654.0
695f8e989dc103f9f64b3e1c,20,martial_arts,QMA03,distractor,0,0.5,1,79.555,62.197,7.0,7.0,654.0
695f8e989dc103f9f64b3e1c,20,martial_arts,QMA04,distractor,1,1.0,1,79.555,62.197,7.0,7.0,654.0
695f8e989dc103f9f64b3e1c,20,martial_arts,QMA05,distractor,0,0.5,1,79.555,62.197,7.0,7.0,654.0
695f8e989dc103f9f64b3e1c,20,fruits_v2,QF_V2_01,control,0,0.5,3,50.919,60.363,9.0,10.0,654.0
695f8e989dc103f9f64b3e1c,20,fruits_v2,QF_V2_02,control,0,0.0,3,50.919,60.363,9.0,10.0,654.0
695f8e989dc103f9f64b3e1c,20,fruits_v2,QF_V2_03,control,1,1.0,3,50.919,60.363,9.0,10.0,654.0
695f8e989dc103f9f64b3e1c,20,fruits_v2,QF_V2_04,control,1,1.0,3,50.919,60.363,9.0,10.0,654.0
695f8e989dc103f9f64b3e1c,20,fruits_v2,QF_V2_05,control,0,0.0,3,50.919,60.363,9.0,10.0,654.0
695f8e989dc103f9f64b3e1c,20,astronomy,QA01,repeat_long,0,0.6666666666666666,2,82.185,66.968,4.0,5.0,654.0
695f8e989dc103f9f64b3e1c,20,astronomy,QA02,repeat_long,1,1.0,2,82.185,66.968,4.0,5.0,654.0
695f8e989dc103f9f64b3e1c,20,astronomy,QA03,repeat_long,1,1.0,2,82.185,66.968,4.0,5.0,654.0
695f8e989dc103f9f64b3e1c,20,astronomy,QA04,repeat_long,1,1.0,2,82.185,66.968,4.0,5.0,654.0
695f8e989dc103f9f64b3e1c,20,astronomy,QA05,repeat_long,0,0.0,2,82.185,66.968,4.0,5.0,654.0
695f8e989dc103f9f64b3e1c,20,fabrics,QFB01,repeat_short,0,0.5,4,54.558,43.055,4.0,4.0,654.0
695f8e989dc103f9f64b3e1c,20,fabrics,QFB02,repeat_short,0,0.5,4,54.558,43.055,4.0,4.0,654.0
695f8e989dc103f9f64b3e1c,20,fabrics,QFB03,repeat_short,1,1.0,4,54.558,43.055,4.0,4.0,654.0
695f8e989dc103f9f64b3e1c,20,fabrics,QFB04,repeat_short,0,0.0,4,54.558,43.055,4.0,4.0,654.0
695f8e989dc103f9f64b3e1c,20,fabrics,QFB05,repeat_short,1,1.0,4,54.558,43.055,4.0,4.0,654.0
5a792c898fe2dc0001058c3b,11,martial_arts,QMA01,repeat_short,0,0.0,3,60.652,90.199,10.0,10.0,778.0
5a792c898fe2dc0001058c3b,11,martial_arts,QMA02,repeat_short,0,0.5,3,60.652,90.199,10.0,10.0,778.0
5a792c898fe2dc0001058c3b,11,martial_arts,QMA03,repeat_short,0,0.0,3,60.652,90.199,10.0,10.0,778.0
5a792c898fe2dc0001058c3b,11,martial_arts,QMA04,repeat_short,1,1.0,3,60.652,90.199,10.0,10.0,778.0
5a792c898fe2dc0001058c3b,11,martial_arts,QMA05,repeat_short,0,0.5,3,60.652,90.199,10.0,10.0,778.0
5a792c898fe2dc0001058c3b,11,fruits_v2,QF_V2_01,distractor,0,0.5,2,86.017,103.099,9.0,7.0,778.0
5a792c898fe2dc0001058c3b,11,fruits_v2,QF_V2_02,distractor,0,0.5,2,86.017,103.099,9.0,7.0,778.0
5a792c898fe2dc0001058c3b,11,fruits_v2,QF_V2_03,distractor,1,1.0,2,86.017,103.099,9.0,7.0,778.0
5a792c898fe2dc0001058c3b,11,fruits_v2,QF_V2_04,distractor,0,0.0,2,86.017,103.099,9.0,7.0,778.0
5a792c898fe2dc0001058c3b,11,fruits_v2,QF_V2_05,distractor,0,0.0,2,86.017,103.099,9.0,7.0,778.0
5a792c898fe2dc0001058c3b,11,astronomy,QA01,control,0,0.6666666666666666,1,55.956,93.737,6.0,6.0,778.0
5a792c898fe2dc0001058c3b,11,astronomy,QA02,control,0,0.5,1,55.956,93.737,6.0,6.0,778.0
5a792c898fe2dc0001058c3b,11,astronomy,QA03,control,1,1.0,1,55.956,93.737,6.0,6.0,778.0
5a792c898fe2dc0001058c3b,11,astronomy,QA04,control,1,1.0,1,55.956,93.737,6.0,6.0,778.0
5a792c898fe2dc0001058c3b,11,astronomy,QA05,control,0,0.0,1,55.956,93.737,6.0,6.0,778.0
5a792c898fe2dc0001058c3b,11,fabrics,QFB01,repeat_long,1,1.0,4,69.57,87.105,8.0,7.0,778.0
5a792c898fe2dc0001058c3b,11,fabrics,QFB02,repeat_long,0,0.5,4,69.57,87.105,8.0,7.0,778.0
5a792c898fe2dc0001058c3b,11,fabrics,QFB03,repeat_long,1,1.0,4,69.57,87.105,8.0,7.0,778.0
5a792c898fe2dc0001058c3b,11,fabrics,QFB04,repeat_long,0,0.0,4,69.57,87.105,8.0,7.0,778.0
5a792c898fe2dc0001058c3b,11,fabrics,QFB05,repeat_long,1,1.0,4,69.57,87.105,8.0,7.0,778.0
5c4098bc2dcf46000167e4c9,18,martial_arts,QMA01,repeat_long,0,0.5,2,94.226,116.956,9.0,9.0,790.0
5c4098bc2dcf46000167e4c9,18,martial_arts,QMA02,repeat_long,0,0.5,2,94.226,116.956,9.0,9.0,790.0
5c4098bc2dcf46000167e4c9,18,martial_arts,QMA03,repeat_long,0,0.0,2,94.226,116.956,9.0,9.0,790.0
5c4098bc2dcf46000167e4c9,18,martial_arts,QMA04,repeat_long,1,1.0,2,94.226,116.956,9.0,9.0,790.0
5c4098bc2dcf46000167e4c9,18,martial_arts,QMA05,repeat_long,0,0.5,2,94.226,116.956,9.0,9.0,790.0
5c4098bc2dcf46000167e4c9,18,fruits_v2,QF_V2_01,distractor,0,0.5,1,89.409,77.053,9.0,9.0,790.0
5c4098bc2dcf46000167e4c9,18,fruits_v2,QF_V2_02,distractor,0,0.0,1,89.409,77.053,9.0,9.0,790.0
5c4098bc2dcf46000167e4c9,18,fruits_v2,QF_V2_03,distractor,0,0.0,1,89.409,77.053,9.0,9.0,790.0
5c4098bc2dcf46000167e4c9,18,fruits_v2,QF_V2_04,distractor,1,1.0,1,89.409,77.053,9.0,9.0,790.0
5c4098bc2dcf46000167e4c9,18,fruits_v2,QF_V2_05,distractor,0,0.0,1,89.409,77.053,9.0,9.0,790.0
5c4098bc2dcf46000167e4c9,18,astronomy,QA01,repeat_short,0,0.6666666666666666,3,59.555,115.68,7.0,7.0,790.0
5c4098bc2dcf46000167e4c9,18,astronomy,QA02,repeat_short,0,0.5,3,59.555,115.68,7.0,7.0,790.0
5c4098bc2dcf46000167e4c9,18,astronomy,QA03,repeat_short,0,0.5,3,59.555,115.68,7.0,7.0,790.0
5c4098bc2dcf46000167e4c9,18,astronomy,QA04,repeat_short,1,1.0,3,59.555,115.68,7.0,7.0,790.0
5c4098bc2dcf46000167e4c9,18,astronomy,QA05,repeat_short,1,1.0,3,59.555,115.68,7.0,7.0,790.0
5c4098bc2dcf46000167e4c9,18,fabrics,QFB01,control,0,0.5,4,50.318,62.718,9.0,9.0,790.0
5c4098bc2dcf46000167e4c9,18,fabrics,QFB02,control,1,1.0,4,50.318,62.718,9.0,9.0,790.0
5c4098bc2dcf46000167e4c9,18,fabrics,QFB03,control,1,1.0,4,50.318,62.718,9.0,9.0,790.0
5c4098bc2dcf46000167e4c9,18,fabrics,QFB04,control,1,1.0,4,50.318,62.718,9.0,9.0,790.0
5c4098bc2dcf46000167e4c9,18,fabrics,QFB05,control,1,1.0,4,50.318,62.718,9.0,9.0,790.0
69c132b7ff339dc396efb34f,4,martial_arts,QMA01,control,0,0.5,4,63.63,92.521,4.0,8.0,807.0
69c132b7ff339dc396efb34f,4,martial_arts,QMA02,control,1,1.0,4,63.63,92.521,4.0,8.0,807.0
69c132b7ff339dc396efb34f,4,martial_arts,QMA03,control,0,0.0,4,63.63,92.521,4.0,8.0,807.0
69c132b7ff339dc396efb34f,4,martial_arts,QMA04,control,0,0.0,4,63.63,92.521,4.0,8.0,807.0
69c132b7ff339dc396efb34f,4,martial_arts,QMA05,control,0,0.0,4,63.63,92.521,4.0,8.0,807.0
69c132b7ff339dc396efb34f,4,fruits_v2,QF_V2_01,repeat_long,0,0.0,3,88.718,122.406,5.0,6.0,807.0
69c132b7ff339dc396efb34f,4,fruits_v2,QF_V2_02,repeat_long,0,0.5,3,88.718,122.406,5.0,6.0,807.0
69c132b7ff339dc396efb34f,4,fruits_v2,QF_V2_03,repeat_long,1,1.0,3,88.718,122.406,5.0,6.0,807.0
69c132b7ff339dc396efb34f,4,fruits_v2,QF_V2_04,repeat_long,0,0.0,3,88.718,122.406,5.0,6.0,807.0
69c132b7ff339dc396efb34f,4,fruits_v2,QF_V2_05,repeat_long,0,0.0,3,88.718,122.406,5.0,6.0,807.0
69c132b7ff339dc396efb34f,4,astronomy,QA01,distractor,0,0.0,2,94.491,82.965,6.0,7.0,807.0
69c132b7ff339dc396efb34f,4,astronomy,QA02,distractor,0,0.5,2,94.491,82.965,6.0,7.0,807.0
69c132b7ff339dc396efb34f,4,astronomy,QA03,distractor,0,0.0,2,94.491,82.965,6.0,7.0,807.0
69c132b7ff339dc396efb34f,4,astronomy,QA04,distractor,0,0.0,2,94.491,82.965,6.0,7.0,807.0
69c132b7ff339dc396efb34f,4,astronomy,QA05,distractor,0,0.0,2,94.491,82.965,6.0,7.0,807.0
69c132b7ff339dc396efb34f,4,fabrics,QFB01,repeat_short,0,0.5,1,58.315,103.967,4.0,7.0,807.0
69c132b7ff339dc396efb34f,4,fabrics,QFB02,repeat_short,0,0.0,1,58.315,103.967,4.0,7.0,807.0
69c132b7ff339dc396efb34f,4,fabrics,QFB03,repeat_short,1,1.0,1,58.315,103.967,4.0,7.0,807.0
69c132b7ff339dc396efb34f,4,fabrics,QFB04,repeat_short,0,0.0,1,58.315,103.967,4.0,7.0,807.0
69c132b7ff339dc396efb34f,4,fabrics,QFB05,repeat_short,0,0.5,1,58.315,103.967,4.0,7.0,807.0
5df5645bb1fb053ced3ae31d,9,martial_arts,QMA01,repeat_short,0,0.5,2,60.806,81.089,2.0,7.0,753.0
5df5645bb1fb053ced3ae31d,9,martial_arts,QMA02,repeat_short,1,1.0,2,60.806,81.089,2.0,7.0,753.0
5df5645bb1fb053ced3ae31d,9,martial_arts,QMA03,repeat_short,1,1.0,2,60.806,81.089,2.0,7.0,753.0
5df5645bb1fb053ced3ae31d,9,martial_arts,QMA04,repeat_short,1,1.0,2,60.806,81.089,2.0,7.0,753.0
5df5645bb1fb053ced3ae31d,9,martial_arts,QMA05,repeat_short,0,0.5,2,60.806,81.089,2.0,7.0,753.0
5df5645bb1fb053ced3ae31d,9,fruits_v2,QF_V2_01,repeat_long,0,0.5,1,85.586,79.541,2.0,8.0,753.0
5df5645bb1fb053ced3ae31d,9,fruits_v2,QF_V2_02,repeat_long,1,1.0,1,85.586,79.541,2.0,8.0,753.0
5df5645bb1fb053ced3ae31d,9,fruits_v2,QF_V2_03,repeat_long,1,1.0,1,85.586,79.541,2.0,8.0,753.0
5df5645bb1fb053ced3ae31d,9,fruits_v2,QF_V2_04,repeat_long,0,0.0,1,85.586,79.541,2.0,8.0,753.0
5df5645bb1fb053ced3ae31d,9,fruits_v2,QF_V2_05,repeat_long,0,0.0,1,85.586,79.541,2.0,8.0,753.0
5df5645bb1fb053ced3ae31d,9,astronomy,QA01,control,0,0.6666666666666666,3,52.501,61.424,3.0,9.0,753.0
5df5645bb1fb053ced3ae31d,9,astronomy,QA02,control,0,0.5,3,52.501,61.424,3.0,9.0,753.0
5df5645bb1fb053ced3ae31d,9,astronomy,QA03,control,0,0.5,3,52.501,61.424,3.0,9.0,753.0
5df5645bb1fb053ced3ae31d,9,astronomy,QA04,control,1,1.0,3,52.501,61.424,3.0,9.0,753.0
5df5645bb1fb053ced3ae31d,9,astronomy,QA05,control,0,0.0,3,52.501,61.424,3.0,9.0,753.0
5df5645bb1fb053ced3ae31d,9,fabrics,QFB01,distractor,1,1.0,4,72.267,46.133,6.0,4.0,753.0
5df5645bb1fb053ced3ae31d,9,fabrics,QFB02,distractor,0,0.5,4,72.267,46.133,6.0,4.0,753.0
5df5645bb1fb053ced3ae31d,9,fabrics,QFB03,distractor,1,1.0,4,72.267,46.133,6.0,4.0,753.0
5df5645bb1fb053ced3ae31d,9,fabrics,QFB04,distractor,0,0.0,4,72.267,46.133,6.0,4.0,753.0
5df5645bb1fb053ced3ae31d,9,fabrics,QFB05,distractor,1,1.0,4,72.267,46.133,6.0,4.0,753.0
5e987098f1bb6707dca13f5b,8,martial_arts,QMA01,repeat_short,1,1.0,2,63.617,66.046,0.0,0.0,692.0
5e987098f1bb6707dca13f5b,8,martial_arts,QMA02,repeat_short,1,1.0,2,63.617,66.046,0.0,0.0,692.0
5e987098f1bb6707dca13f5b,8,martial_arts,QMA03,repeat_short,1,1.0,2,63.617,66.046,0.0,0.0,692.0
5e987098f1bb6707dca13f5b,8,martial_arts,QMA04,repeat_short,1,1.0,2,63.617,66.046,0.0,0.0,692.0
5e987098f1bb6707dca13f5b,8,martial_arts,QMA05,repeat_short,1,1.0,2,63.617,66.046,0.0,0.0,692.0
5e987098f1bb6707dca13f5b,8,fruits_v2,QF_V2_01,control,1,1.0,3,50.977,54.939,4.0,4.0,692.0
5e987098f1bb6707dca13f5b,8,fruits_v2,QF_V2_02,control,0,0.0,3,50.977,54.939,4.0,4.0,692.0
